source_file,simulation_id,scan_point,thickness[µm],v(V),jtot(mA/cm2),j_total_rec(mA/cm2),j_total_gen(mA/cm2),jbulk(mA/cm2),jifr(mA/cm2),jminor_left(mA/cm2),jminor_right(mA/cm2),j_SRH(mA/cm2),j_Radiative(mA/cm2),j_Auger(mA/cm2),Voc,Jsc,FF,eta,V_MPP,J_MPP
thickness.iv,8,33,0.866,0.492191,29.561712,4.38968703,34.6310051,0.489774478,3.7706733,0.128629297,0.000609950568,0.480383215,0.00939126351,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,34,0.866,0.513074,29.3852925,4.54610591,34.6310051,0.529920487,3.88694177,0.128633691,0.000609954311,0.519770883,0.0101496042,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,35,0.866,0.53408,29.1839202,4.72747724,34.6310051,0.580380291,4.01784894,0.128638045,0.000609958626,0.569359099,0.0110211923,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,36,0.866,0.555275,28.9450039,4.9463925,34.6310051,0.646254884,4.17088528,0.128642364,0.000609963814,0.634199934,0.0120549501,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,37,0.866,0.576769,28.6462628,5.22513367,34.6310051,0.735713664,4.36016337,0.128646663,0.000609970411,0.722372157,0.0133415068,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,38,0.866,0.598763,28.2473612,5.60403391,34.6310051,0.861974203,4.61279877,0.128650966,0.000609979389,0.8469195,0.0150547029,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,39,0.866,0.621627,27.6746045,6.15678907,34.6310051,1.04647922,4.98104454,0.128655318,0.000609992549,1.02894688,0.0175323335,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,40,0.866,0.646027,26.7946383,7.01675315,34.6310051,1.32355483,5.56392851,0.128659801,0.000610013218,1.3021316,0.0214232302,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,41,0.866,0.673122,25.3756441,8.41574433,34.6310051,1.7457181,6.54075161,0.128664566,0.000610047426,1.71779928,0.02791882,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,42,0.866,0.704748,23.0504051,10.7209769,34.6310051,2.38497705,8.20671993,0.128669856,0.000610105519,2.34597789,0.0389991555,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,43,0.866,0.743303,19.3393526,14.4120256,34.6310051,3.31787566,10.9648637,0.128676019,0.000610203519,3.26052221,0.0573534509,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,44,0.866,0.790814,13.8371791,19.8941955,34.6310051,4.57960841,15.1852934,0.128683386,0.000610362381,4.49430152,0.0853068898,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,45,0.866,0.847115,6.57707022,27.134073,34.6310051,6.10165117,20.9031191,0.128692068,0.000610603527,5.97903373,0.122617439,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,46,0.866,0.908552,-1.71035297,35.4015596,34.6310051,7.69704935,27.5751976,0.128701668,0.000610943287,7.53202206,0.165027288,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,47,0.866,0.969046,-9.8091286,43.4809778,34.6310051,9.13772215,34.2139331,0.128711219,0.00061139065,8.93200032,0.205721833,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,48,0.866,1.022903,-16.5805066,50.2328526,34.6310051,10.2605139,39.8430072,0.128719503,0.000611942251,10.0217507,0.238763227,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,49,0.866,1.067225,-21.444905,55.0774711,34.6310051,11.0220315,43.9261013,0.128725688,0.00061258621,10.7602784,0.261753159,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,50,0.866,1.102502,-24.5004718,58.1127368,34.6310051,11.4795891,46.5038047,0.128729674,0.000613295425,11.2038477,0.275741401,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,51,0.866,1.131206,-26.2411078,59.8334357,34.6310051,11.7328897,47.9712,0.128731991,0.000614037387,11.4493204,0.283569262,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,52,0.866,1.155961,-27.1922079,60.7627086,34.6310051,11.8640294,48.7693312,0.128733195,0.000614799232,11.5765491,0.287480296,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,53,0.866,1.178583,-27.7165099,61.2668329,34.6310051,11.9361204,49.2013631,0.128733881,0.000615561403,11.6464145,0.289705869,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,54,0.866,1.200133,-28.0265611,61.5567859,34.6310051,11.9773959,49.4500395,0.128734277,0.000616318481,11.6864139,0.290982006,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,55,0.866,1.221146,-28.2291789,61.7414094,34.6310051,12.0078736,49.6041842,0.128734598,0.000617063457,11.7157703,0.292103283,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,56,0.866,1.241907,-28.3814161,61.8736708,34.6310051,12.0267825,49.7175357,0.128734782,0.000617787038,11.7340879,0.292694634,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,57,0.866,1.262538,-28.5076599,61.9799246,34.6310051,12.0419335,49.8086377,0.128734929,0.000618508103,11.7487656,0.293167831,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,58,0.866,1.283099,-28.6197297,62.0719999,34.6310051,12.0550419,49.8876037,0.128735057,0.000619214374,11.7614648,0.293577079,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,59,0.866,1.303617,-28.7234772,62.1557509,34.6310051,12.0669505,49.9594453,0.128735173,0.000619908293,11.7730016,0.293948844,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,60,0.866,1.324109,-28.8217794,62.2340557,34.6310051,12.078073,50.0266268,0.128735282,0.000620594559,11.7837769,0.294296094,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,8,61,0.866,1.344579,-28.9157358,62.3080144,34.6310051,12.0885685,50.0900892,0.128735385,0.000621262813,11.7939447,0.294623826,0.0,0.896101,31.82265039,60.7023,17.3101,0.646027,26.79463833
thickness.iv,9,1,0.9367,-0.162138,32.4275094,2.32252154,34.7936077,0.165458271,2.02828189,0.128466497,0.000314876299,0.163388176,0.00207009441,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,2,0.9367,-0.141875,32.3750739,2.35495055,34.7936077,0.1698438,2.05631985,0.128472015,0.000314877111,0.167674438,0.00216936273,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,3,0.9367,-0.121609,32.3217092,2.38831536,34.7936077,0.174430155,2.08509281,0.12847752,0.0003148779,0.172156328,0.00227382754,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,4,0.9367,-0.101337,32.2673577,2.42266557,34.7936077,0.179229459,2.11463822,0.128483014,0.000314878671,0.176845627,0.00238383181,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,5,0.9367,-0.08106,32.2119722,2.45805132,34.7936077,0.184255098,2.14499285,0.128488495,0.000314879426,0.181755363,0.00249973483,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,6,0.9367,-0.060777,32.1554952,2.49452646,34.7936077,0.189521563,2.17619605,0.128493961,0.000314880168,0.186899638,0.00262192512,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,7,0.9367,-0.040489,32.0978725,2.5321489,34.7936077,0.195044561,2.20829005,0.128499411,0.000314880899,0.192293738,0.00275082344,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,8,0.9367,-0.020195,32.0390394,2.57098107,34.7936077,0.200841152,2.24132019,0.128504841,0.000314881622,0.197954266,0.00288688603,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,9,0.9367,0.000105,31.9789299,2.61109031,34.7936077,0.206929894,2.27533529,0.128510251,0.000314882339,0.203899286,0.00303060839,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,10,0.9367,0.020413,31.917471,2.65254947,34.7936077,0.213331018,2.31038794,0.128515638,0.000314883052,0.210148489,0.00318252944,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,11,0.9367,0.040727,31.8545809,2.69543745,34.7936077,0.220066618,2.34653495,0.128521001,0.000314883763,0.216723381,0.00334323641,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,12,0.9367,0.061049,31.7901777,2.73983991,34.7936077,0.227160876,2.38383781,0.128526336,0.000314884475,0.223647506,0.0035133702,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,13,0.9367,0.081379,31.7241834,2.78584429,34.7936077,0.234641274,2.4223565,0.128531633,0.000314885185,0.230947668,0.00369360516,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,14,0.9367,0.101718,31.656464,2.83356352,34.7936077,0.24253521,2.46217651,0.128536908,0.000314885904,0.238650448,0.00388476156,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,15,0.9367,0.122065,31.5869242,2.88310321,34.7936077,0.250875699,2.50337047,0.128542151,0.000314886632,0.246788042,0.00408765713,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,16,0.9367,0.142423,31.5154419,2.93458522,34.7936077,0.25969833,2.54602465,0.128547359,0.000314887369,0.25539511,0.00430322012,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,17,0.9367,0.162791,31.4418834,2.98814356,34.7936077,0.269042593,2.59023355,0.128552531,0.000314888119,0.264510119,0.00453247473,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,18,0.9367,0.183169,31.3661007,3.04392605,34.7936077,0.278952475,2.63610102,0.128557664,0.000314888883,0.274175921,0.00477655396,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,19,0.9367,0.20356,31.2879302,3.10209637,34.7936077,0.289477174,2.68374155,0.128562758,0.000314889666,0.284440459,0.00503671466,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,20,0.9367,0.223964,31.2071899,3.16283644,34.7936077,0.300672,2.73328174,0.128567811,0.000314890469,0.295357644,0.0053143553,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,21,0.9367,0.244382,31.1236765,3.22634942,34.7936077,0.312599511,2.7848622,0.128572821,0.000314891297,0.306988474,0.00561103702,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,22,0.9367,0.264814,31.0371624,3.29286338,34.7936077,0.325331017,2.83863968,0.128577787,0.000314892151,0.319402508,0.0059285087,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,23,0.9367,0.285263,30.9473897,3.36263609,34.7936077,0.338948625,2.89478986,0.128582708,0.000314893037,0.332679887,0.0062687373,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,24,0.9367,0.30573,30.8540641,3.43596127,34.7936077,0.35354816,2.95351064,0.128587583,0.000314893958,0.346914216,0.00663394481,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,25,0.9367,0.326216,30.7568478,3.51317735,34.7936077,0.369243492,3.01502655,0.12859241,0.000314894918,0.362216838,0.00702665422,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,26,0.9367,0.346723,30.655345,3.59467988,34.7936077,0.386173175,3.07959462,0.128597189,0.000314895924,0.378723427,0.00744974808,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,27,0.9367,0.367255,30.5490839,3.68094024,34.7936077,0.404510933,3.14751249,0.128601919,0.00031489698,0.396604387,0.00790654557,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,28,0.9367,0.387813,30.4374891,3.77253462,34.7936077,0.424482427,3.21913069,0.1286066,0.000314898096,0.416081518,0.00840090906,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,29,0.9367,0.408401,30.3198329,3.87019028,34.7936077,0.446392201,3.29487194,0.128611231,0.000314899279,0.437454801,0.00893739991,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,30,0.9367,0.429024,30.195161,3.97486132,34.7936077,0.470666778,3.37526383,0.128615812,0.000314900543,0.461145255,0.00952152284,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,31,0.9367,0.449689,30.0621667,4.08785528,34.7936077,0.497923085,3.46099695,0.128620343,0.000314901903,0.487762948,0.0101601366,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,32,0.9367,0.470405,29.9189728,4.21104924,34.7936077,0.529076496,3.55303301,0.128624826,0.000314903382,0.518214306,0.0108621898,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,33,0.9367,0.491186,29.7627532,4.3472683,34.7936077,0.565511896,3.65281224,0.128629261,0.000314905015,0.553871789,0.0116401065,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,34,0.9367,0.512055,29.5890549,4.50096576,34.7936077,0.609357829,3.76265938,0.12863365,0.000314906858,0.596845332,0.0125124964,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,35,0.9367,0.533047,29.3905441,4.67947553,34.7936077,0.663933962,3.88658866,0.128637999,0.000314908999,0.650424388,0.0135095746,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,36,0.9367,0.554227,29.1546608,4.89535847,34.7936077,0.734494342,4.0319069,0.128642313,0.000314911593,0.719810206,0.014684136,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,37,0.9367,0.575704,28.8591853,5.17083268,34.7936077,0.829474073,4.21239708,0.128646607,0.000314914914,0.813340268,0.0161338051,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,38,0.9367,0.59768,28.4639238,5.54609437,34.7936077,0.962570376,4.45455817,0.128650904,0.000314919461,0.944524725,0.0180456512,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,39,0.9367,0.620522,27.8955119,6.09454363,34.7936077,1.15610895,4.8094645,0.128655249,0.000314926154,1.13532593,0.0207830167,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,40,0.9367,0.644894,27.0211138,6.94893916,34.7936077,1.44603923,5.37392528,0.128659725,0.0003149367,1.42099544,0.0250437882,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,41,0.9367,0.671949,25.6101311,8.33991738,34.7936077,1.88774266,6.32319529,0.128664478,0.000314954183,1.8556329,0.0321097592,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,42,0.9367,0.703513,23.2973649,10.6326769,34.7936077,2.55783337,7.94585883,0.128669753,0.000314983889,2.51372093,0.0441124387,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,43,0.9367,0.741971,19.6057067,14.3043321,34.7936077,3.53896505,10.6363762,0.128675892,0.000315033995,3.47501338,0.0639516683,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,44,0.9367,0.789343,14.1313446,19.7587792,34.7936077,4.87168987,14.758091,0.128683246,0.000315115217,4.77753132,0.0941585498,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,45,0.9367,0.845521,6.89589536,26.973922,34.7936077,6.48762199,20.3572929,0.128691871,0.000315238345,6.35311098,0.134511014,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,46,0.9367,0.906919,-1.38381211,35.233675,34.7936077,8.19144633,26.9132118,0.128701446,0.000315411865,8.01092681,0.180519525,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,47,0.9367,0.967548,-9.50952424,43.340068,34.7936077,9.74017249,33.4708689,0.128711007,0.000315640484,9.51529863,0.224873863,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,48,0.9367,1.021734,-16.3468636,50.156309,34.7936077,10.953863,39.0734108,0.128719291,0.000315922466,10.6929646,0.260898454,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,49,0.9367,1.066414,-21.2827647,55.0737561,34.7936077,11.785162,43.1595522,0.128725604,0.00031625291,11.4987488,0.286413166,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,50,0.9367,1.102013,-24.4026822,58.1736524,34.7936077,12.2871535,45.7574526,0.12872968,0.00031661744,11.9851873,0.301966216,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,51,0.9367,1.130947,-26.1893143,59.9383496,34.7936077,12.5618026,47.247498,0.128731987,0.000316999252,12.2514344,0.310368234,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,52,0.9367,1.155803,-27.1606783,60.8918368,34.7936077,12.7143429,48.0484431,0.128733354,0.000317392538,12.398993,0.315349909,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,53,0.9367,1.178499,-27.6998722,61.4090191,34.7936077,12.7898646,48.4901027,0.128733997,0.0003177855,12.4723258,0.317538817,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,54,0.9367,1.200082,-28.0163232,61.7053831,34.7936077,12.8351359,48.7411946,0.128734402,0.000318176197,12.5161799,0.31895598,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,55,0.9367,1.221121,-28.2241139,61.893125,34.7936077,12.8637446,48.9003272,0.128734659,0.000318560443,12.5438918,0.319852765,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,56,0.9367,1.24189,-28.3779609,62.0269474,34.7936077,12.884119,49.0137747,0.128734843,0.000318933961,12.5636263,0.320492686,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,57,0.9367,1.262525,-28.5050399,62.134014,34.7936077,12.9004118,49.104548,0.128734991,0.000319306144,12.5794065,0.321005268,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,58,0.9367,1.283088,-28.6175781,62.2265453,34.7936077,12.9144841,49.1830064,0.128735119,0.000319670684,12.5930356,0.321448473,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,59,0.9367,1.303608,-28.7216175,62.3105804,34.7936077,12.9272554,49.2542698,0.128735235,0.00032002884,12.6054044,0.321850998,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,60,0.9367,1.324101,-28.820125,62.389085,34.7936077,12.9391771,49.3208522,0.128735344,0.000320383034,12.6169501,0.322226923,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,9,61,0.9367,1.344571,-28.9142433,62.4632008,34.7936077,12.9504229,49.3837217,0.128735446,0.000320727961,12.6278413,0.322581647,0.0,0.896855,31.97924505,60.7577,17.4258,0.644894,27.02111383
thickness.iv,10,1,1.013,-0.162808,32.5615097,2.32471881,34.9339727,0.196069445,2.00002819,0.128466529,0.000154654324,0.19314937,0.00292007481,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,2,1.013,-0.14255,32.5099148,2.35630921,34.9339727,0.20129151,2.026391,0.128472047,0.000154654564,0.198246038,0.00304547144,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,3,1.013,-0.122287,32.4574058,2.38881782,34.9339727,0.206743115,2.0534425,0.128477552,0.000154654804,0.203566152,0.00317696296,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,4,1.013,-0.10202,32.4039283,2.42229447,34.9339727,0.212437857,2.08121891,0.128483046,0.000154655045,0.209122904,0.00331495253,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,5,1.013,-0.081747,32.3494339,2.45678847,34.9339727,0.218390604,2.10975468,0.128488527,0.000154655288,0.214930757,0.00345984661,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,6,1.013,-0.061469,32.2938698,2.49235277,34.9339727,0.224617426,2.1390867,0.128493993,0.000154655534,0.221005342,0.00361208401,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,7,1.013,-0.041186,32.2371765,2.52904433,34.9339727,0.231135721,2.16925451,0.128499442,0.000154655782,0.227363582,0.00377213905,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,8,1.013,-0.020896,32.1792958,2.5669245,34.9339727,0.237964354,2.20030062,0.128504872,0.000154656034,0.234023829,0.00394052526,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,9,1.013,-0.000601,32.1201602,2.60605952,34.9339727,0.245123825,2.23227075,0.128510282,0.00015465629,0.241006026,0.00411779953,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,10,1.013,0.019702,32.059699,2.64652099,34.9339727,0.25263645,2.26521422,0.128515668,0.000154656552,0.248331884,0.00430456675,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,11,1.013,0.040011,31.9978315,2.68838655,34.9339727,0.260526576,2.29918429,0.128521029,0.000154656818,0.256025091,0.00450148518,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,12,1.013,0.060328,31.9344773,2.73174051,34.9339727,0.268820824,2.33423866,0.128526363,0.000154657091,0.264111551,0.00470927254,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,13,1.013,0.080652,31.8695424,2.77667464,34.9339727,0.277548366,2.37043995,0.128531669,0.00015465737,0.272619653,0.0049287129,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,14,1.013,0.100985,31.8029279,2.82328912,34.9339727,0.286741253,2.40785627,0.128536943,0.000154657657,0.281580589,0.00516066465,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,15,1.013,0.121327,31.7345395,2.87168528,34.9339727,0.296435852,2.4465526,0.128542174,0.000154657949,0.291029854,0.0054059981,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,16,1.013,0.141679,31.6642253,2.92199952,34.9339727,0.306669189,2.48662829,0.12854738,0.000154658254,0.3010033,0.0056658885,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,17,1.013,0.162041,31.5918683,2.97435618,34.9339727,0.317485393,2.52816358,0.12855255,0.000154658568,0.311543984,0.00594140911,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,18,1.013,0.182413,31.5173231,3.02890125,34.9339727,0.328932513,2.5712564,0.128557681,0.000154658894,0.322698692,0.00623382148,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,19,1.013,0.202798,31.4404277,3.08579644,34.9339727,0.341064204,2.61601481,0.128562773,0.000154659232,0.33451968,0.00654452362,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,20,1.013,0.223195,31.3610024,3.14522157,34.9339727,0.353940673,2.66255842,0.128567823,0.000154659583,0.347065603,0.00687506932,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,21,1.013,0.243606,31.2788462,3.20737752,34.9339727,0.367629883,2.71102014,0.128572831,0.000154659948,0.360402692,0.00722719105,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,22,1.013,0.264031,31.1937336,3.27248988,34.9339727,0.382209128,2.7615483,0.128577794,0.00015466033,0.374606301,0.00760282722,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,23,1.013,0.284473,31.1054096,3.3408137,34.9339727,0.397767165,2.81430916,0.128582712,0.000154660729,0.389763009,0.00800415511,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,24,1.013,0.304932,31.0135831,3.41263976,34.9339727,0.414407249,2.86949027,0.128587583,0.000154661147,0.405973618,0.00843363105,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,25,1.013,0.32541,30.9179192,3.48830323,34.9339727,0.432251608,2.92730455,0.128592407,0.000154661587,0.423357568,0.00889404028,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,26,1.013,0.34591,30.8180262,3.56819611,34.9339727,0.451448284,2.98799598,0.128597183,0.000154662051,0.442059723,0.00938856037,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,27,1.013,0.366433,30.7134358,3.65278597,34.9339727,0.472181883,3.05184752,0.128601909,0.000154662542,0.462261038,0.00992084479,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,28,1.013,0.386982,30.6035769,3.74264492,34.9339727,0.49469074,3.11919293,0.128606586,0.000154663063,0.484195602,0.0104951379,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,29,1.013,0.407561,30.487725,3.83849601,34.9339727,0.519294444,3.19043569,0.128611214,0.000154663618,0.508178001,0.0111164431,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,30,1.013,0.428175,30.3649316,3.94128917,34.9339727,0.546437867,3.26608085,0.128615791,0.000154664214,0.534647081,0.0117907859,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,31,1.013,0.448831,30.233892,4.05232808,34.9339727,0.576761075,3.34679202,0.128620319,0.000154664857,0.56423542,0.0125256553,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
thickness.iv,10,32,1.013,0.469536,30.092733,4.17348677,34.9339727,0.611209866,3.43349744,0.128624797,0.00015466556,0.597879072,0.0133307938,0.0,0.897482,32.11838975,60.7937,17.5242,0.643927,27.21458668
