source_file,simulation_id,scan_point,band gap[eV],electron affinity[eV],thickness[µm],v(V),jtot(mA/cm2),j_total_rec(mA/cm2),j_total_gen(mA/cm2),jbulk(mA/cm2),jifr(mA/cm2),jminor_left(mA/cm2),jminor_right(mA/cm2),j_SRH(mA/cm2),j_Radiative(mA/cm2),j_Auger(mA/cm2),Voc,Jsc,FF,eta,V_MPP,J_MPP
thickness+bandgap.iv,29,24,1.347,,0.5,0.323299,27.3401818,3.32983739,31.1454236,0.100836199,3.07643694,0.128585737,0.0239785166,0.100615627,0.000220571392,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,25,1.347,,0.5,0.343941,27.211741,3.43827774,31.1454236,0.104202483,3.18149615,0.128590055,0.0239890572,0.103955393,0.000247089245,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,26,1.347,,0.5,0.364606,27.0787715,3.55124707,31.1454236,0.107874496,3.29077916,0.128594346,0.0239990634,0.107596799,0.000277697348,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,27,1.347,,0.5,0.385295,26.9410398,3.66897811,31.1454236,0.111907886,3.40446311,0.128598613,0.0240085081,0.111594798,0.00031308787,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,28,1.347,,0.5,0.406009,26.7982416,3.79177592,31.1454236,0.116374042,3.52278165,0.12860286,0.0240173709,0.116019976,0.000354066329,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,29,1.347,,0.5,0.42675,26.6499739,3.9200427,31.1454236,0.121367559,3.64604241,0.128607092,0.0240256389,0.120965984,0.000401574844,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,30,1.347,,0.5,0.447521,26.4957039,4.05431249,31.1454236,0.127018488,3.77464938,0.12861131,0.0240333077,0.126561762,0.000456726757,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,31,1.347,,0.5,0.468326,26.3347124,4.19530324,31.1454236,0.133512418,3.90913493,0.128615517,0.0240403816,0.132991557,0.00052086128,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,32,1.347,,0.5,0.48917,26.166015,4.3440001,31.1454236,0.141122899,4.05021061,0.128619715,0.0240468727,0.140527265,0.000595634659,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,33,1.347,,0.5,0.510059,25.9882194,4.50179496,31.1454236,0.150262947,4.1988553,0.128623903,0.024052801,0.149579767,0.000683180195,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,34,1.347,,0.5,0.531004,25.7992853,4.67072814,31.1454236,0.161565502,4.35647636,0.128628082,0.024058193,0.160779099,0.000786402249,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,35,1.347,,0.5,0.55202,25.5960951,4.85391764,31.1454236,0.176007949,4.52521436,0.128632253,0.0240630806,0.175098413,0.000909536794,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,36,1.347,,0.5,0.573132,25.3736743,5.05633771,31.1454236,0.19510482,4.70852897,0.128636417,0.024067501,0.19404557,0.00105924961,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,37,1.347,,0.5,0.594381,25.1237561,5.28625508,31.1454236,0.221208125,4.91233489,0.128640577,0.0240714966,0.2199613,0.00124682496,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,38,1.347,,0.5,0.615839,24.832105,5.55790541,31.1454236,0.257978666,5.14720689,0.128644738,0.0240751166,0.256486106,0.00149256006,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,39,1.347,,0.5,0.637632,24.4735266,5.89648315,31.1454236,0.311123223,5.43263259,0.128648915,0.0240784215,0.309288658,0.00183456431,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,40,1.347,,0.5,0.659987,24.002689,6.34731979,31.1454236,0.389519632,5.80506553,0.128653131,0.0240814917,0.387173537,0.00234609456,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,41,1.347,,0.5,0.683311,23.3378634,6.99214304,31.1454236,0.506822266,6.33257889,0.128657436,0.0240844455,0.503653845,0.0031684211,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,42,1.347,,0.5,0.708328,22.3344909,7.97551292,31.1454236,0.683387873,7.13937565,0.12866192,0.0240874695,0.678819635,0.00456823815,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,43,1.347,,0.5,0.736249,20.750158,9.53984364,31.1454236,0.947477897,8.43960814,0.128666741,0.0240908686,0.940456841,0.00702105549,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,44,1.347,,0.5,0.768889,18.2221495,12.0478483,31.1454236,1.33262328,10.5624577,0.128672147,0.0240951263,1.321343,0.0112802836,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,45,1.347,,0.5,0.808395,14.3210513,15.9289438,31.1454236,1.86562036,13.9105441,0.128678459,0.0241009397,1.84733126,0.0182890944,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,46,1.347,,0.5,0.856173,8.76530951,21.4647289,31.1454236,2.54293077,18.769003,0.128685947,0.0241091563,2.5142107,0.0287200698,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,47,1.347,,0.5,0.911279,1.74428719,28.4656112,31.1454236,3.30973812,25.003058,0.12869453,0.0241205528,3.26752786,0.0422102542,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,48,1.347,,0.5,0.969663,-5.93256242,36.1222415,31.1454236,4.06908476,31.9003173,0.128703712,0.0241357039,4.01204526,0.0570394955,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,49,1.347,,0.5,1.025627,-13.1254518,43.2959694,31.1454236,4.72325114,38.4198509,0.128712506,0.024154797,4.65240018,0.0708509568,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,50,1.347,,0.5,1.07455,-18.9100706,49.0594813,31.1454236,5.21273078,43.6938533,0.128719746,0.024177525,5.13104746,0.0816833161,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,51,1.347,,0.5,1.114563,-22.9125657,53.0418475,31.1454236,5.53475883,47.3541604,0.128724951,0.0242033138,5.44570249,0.0890563427,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,52,1.347,,0.5,1.146768,-25.3535908,55.4645357,31.1454236,5.72569299,49.5858834,0.128728253,0.0242310342,5.63213443,0.093558566,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,53,1.347,,0.5,1.173649,-26.729823,56.8190709,31.1454236,5.82815521,50.8379257,0.12873005,0.0242598822,5.73223042,0.0959247875,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,54,1.347,,0.5,1.197409,-27.4817896,57.5509003,31.1454236,5.88353976,51.5143402,0.128731054,0.0242892207,5.78630699,0.0972327654,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,55,1.347,,0.5,1.219533,-27.9066081,57.9556637,31.1454236,5.91400056,51.8886132,0.128731613,0.0243183577,5.81604584,0.0979547148,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,56,1.347,,0.5,1.240838,-28.167512,58.1965561,31.1454236,5.93208322,52.111394,0.128731947,0.0243469004,5.83369865,0.0983845719,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,57,1.347,,0.5,1.261741,-28.3482101,58.3572629,31.1454236,5.94413408,52.2600213,0.12873217,0.0243753079,5.84546229,0.0986717899,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,58,1.347,,0.5,1.282444,-28.4888208,58.4778905,31.1454236,5.95317454,52.3715804,0.128732339,0.0244031411,5.85428684,0.0988877042,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,59,1.347,,0.5,1.303044,-28.6087294,58.5778187,31.1454236,5.96065969,52.463996,0.128732478,0.0244304831,5.86159295,0.0990667327,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,60,1.347,,0.5,1.323586,-28.7172455,58.6663549,31.1454236,5.96728717,52.5458776,0.128732603,0.024457503,5.86806177,0.0992253974,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,29,61,1.347,,0.5,1.344092,-28.8184934,58.7476223,31.1454236,5.97336597,52.6210398,0.128732717,0.0244838829,5.87399495,0.0993710162,0.0,0.924709,28.86330755,59.7486,15.947,0.683311,23.33786338
thickness+bandgap.iv,30,1,1.4,,0.5,-0.137709,27.5418088,1.73160913,29.2872201,0.0564530567,1.51793518,0.128471111,0.0287497825,0.0564274163,2.56404132e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,2,1.4,,0.5,-0.11743,27.4859196,1.7674841,29.2872201,0.05747927,1.55275916,0.128476828,0.0287688429,0.0574517873,2.74827365e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,3,1.4,,0.5,-0.097141,27.4282892,1.80512573,29.2872201,0.0585406952,1.58931471,0.12848247,0.0287878524,0.0585112346,2.94605585e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,4,1.4,,0.5,-0.076844,27.3687707,1.84464408,29.2872201,0.0596386348,1.62771059,0.128488053,0.0288068031,0.0596070474,3.15873232e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,5,1.4,,0.5,-0.056536,27.3072598,1.88615497,29.2872201,0.0607747002,1.66806101,0.12849357,0.0288256961,0.0607408267,3.38735545e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,6,1.4,,0.5,-0.036218,27.2436352,1.92977943,29.2872201,0.0619505193,1.71048536,0.128499018,0.0288445305,0.0619141875,3.6331761e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,7,1.4,,0.5,-0.015889,27.1777711,1.97564337,29.2872201,0.0631678027,1.75510786,0.128504397,0.0288633045,0.063128827,3.89756785e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,8,1.4,,0.5,0.004452,27.1095372,2.0238772,29.2872201,0.0644283558,1.80205713,0.128509706,0.0288820166,0.0643865353,4.18204599e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,9,1.4,,0.5,0.024806,27.0387991,2.07461523,29.2872201,0.065734094,1.85146553,0.128514942,0.0289006645,0.0656892111,4.48829072e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,10,1.4,,0.5,0.045173,26.9654192,2.12799493,29.2872201,0.0670870627,1.90346851,0.128520105,0.0289192455,0.067038881,4.81817548e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,11,1.4,,0.5,0.065554,26.8892578,2.18415608,29.2872201,0.0684894637,1.95820366,0.128525194,0.0289377566,0.0684377257,5.17380197e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,12,1.4,,0.5,0.085949,26.810174,2.24323978,29.2872201,0.0699436885,2.01580969,0.128530208,0.0289561939,0.0698881131,5.55754332e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,13,1.4,,0.5,0.10636,26.7280263,2.30538728,29.2872201,0.0714523623,2.07642522,0.128535146,0.0289745528,0.0713926413,5.97209776e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,14,1.4,,0.5,0.126787,26.6426747,2.37073877,29.2872201,0.0730183994,2.14018753,0.128540009,0.0289928278,0.0729541938,6.42055545e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,15,1.4,,0.5,0.14723,26.5539812,2.439432,29.2872201,0.0746450746,2.20723112,0.128544796,0.0290110123,0.0745760098,6.90648203e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,16,1.4,,0.5,0.167691,26.461812,2.51160098,29.2872201,0.0763361129,2.27768626,0.128549507,0.0290290984,0.0762617726,7.43402332e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,17,1.4,,0.5,0.18817,26.3660381,2.58737459,29.2872201,0.0780958031,2.35167757,0.128554143,0.0290470768,0.0780157228,8.00803692e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,18,1.4,,0.5,0.208667,26.2665371,2.66687541,29.2872201,0.0799291414,2.42932263,0.128558704,0.029064936,0.0798427988,8.63425769e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,19,1.4,,0.5,0.229184,26.1631937,2.75021859,29.2872201,0.0818420109,2.51073072,0.12856319,0.0290826626,0.0817488159,9.31950616e-05,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,20,1.4,,0.5,0.24972,26.0559008,2.83751116,29.2872201,0.0838414083,2.59600191,0.128567604,0.0291002405,0.0837406888,0.000100719508,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,21,1.4,,0.5,0.270277,25.94456,2.92885169,29.2872201,0.0859357286,2.68522637,0.128571947,0.0291176504,0.0858267142,0.000109014372,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,22,1.4,,0.5,0.290855,25.8290808,3.02433052,29.2872201,0.0881351254,2.7784843,0.128576221,0.0291348696,0.0880169264,0.00011819901,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,23,1.4,,0.5,0.311453,25.7093805,3.12403078,29.2872201,0.0904519697,2.87584651,0.128580428,0.0291518712,0.0903235509,0.000128418809,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,24,1.4,,0.5,0.332073,25.5853802,3.22803048,29.2872201,0.0929014403,2.97737585,0.128584573,0.0291686234,0.0927615888,0.000139851543,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,25,1.4,,0.5,0.352715,25.4570045,3.33640583,29.2872201,0.0955022971,3.08312979,0.128588657,0.0291850894,0.0953495819,0.000152715159,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,26,1.4,,0.5,0.373379,25.3241736,3.44923638,29.2872201,0.0982779177,3.19316455,0.128592687,0.0292012269,0.0981106405,0.00016727721,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,27,1.4,,0.5,0.394066,25.1867972,3.56661248,29.2872201,0.101257728,3.3075411,0.128596667,0.0292169877,0.101073862,0.000183866158,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,28,1.4,,0.5,0.414776,25.0447634,3.68864581,29.2872201,0.104479247,3.42633364,0.128600604,0.0292323181,0.104276362,0.000202884768,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,29,1.4,,0.5,0.43551,24.8979245,3.81548415,29.2872201,0.107991117,3.54964137,0.128604502,0.0292471602,0.107766291,0.000224825907,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,30,1.4,,0.5,0.45627,24.7460762,3.94733207,29.2872201,0.111857756,3.67760449,0.128608371,0.0292614526,0.111607465,0.00025029134,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,31,1.4,,0.5,0.477055,24.5889278,4.08448004,29.2872201,0.116166698,3.81042599,0.128612217,0.0292751332,0.115886683,0.000280014853,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,32,1.4,,0.5,0.49787,24.4260608,4.22734646,29.2872201,0.121040345,3.94840193,0.128616047,0.0292881423,0.120725452,0.0003148927,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,33,1.4,,0.5,0.518716,24.2568667,4.37654017,29.2872201,0.126654908,4.09196496,0.12861987,0.0293004259,0.126298881,0.000356027772,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,34,1.4,,0.5,0.539598,24.0804492,4.53295711,29.2872201,0.133270686,4.2417508,0.128623692,0.0293119395,0.132865886,0.000404800827,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,35,1.4,,0.5,0.560523,23.8954692,4.69793663,29.2872201,0.141279853,4.3987066,0.12862752,0.0293226519,0.140816858,0.000462995672,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,36,1.4,,0.5,0.581501,23.6998818,4.87352384,29.2872201,0.151280764,4.56427917,0.128631358,0.0293325474,0.150747732,0.000533032386,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,37,1.4,,0.5,0.602548,23.4904794,5.06292574,29.2872201,0.164192313,4.74075659,0.128635211,0.0293416279,0.163573896,0.000618417251,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,38,1.4,,0.5,0.62369,23.26208,5.27132487,29.2872201,0.181429555,4.93190632,0.128639083,0.0293499135,0.180704926,0.000724628516,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,39,1.4,,0.5,0.64497,23.006046,5.50735772,29.2872201,0.205174542,5.14418276,0.128642978,0.0293574433,0.204313663,0.000860878963,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,40,1.4,,0.5,0.666462,22.7075786,5.7858246,29.2872201,0.23879515,5.38901827,0.128646903,0.0293642772,0.237751517,0.00104363279,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,41,1.4,,0.5,0.688296,22.3407595,6.1326428,29.2872201,0.287486653,5.68713477,0.128650871,0.0293705003,0.286183078,0.00130357491,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,42,1.4,,0.5,0.710702,21.8596732,6.59372694,29.2872201,0.359219817,6.07647599,0.128654906,0.0293762341,0.357520687,0.00169912969,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,43,1.4,,0.5,0.734084,21.1832326,7.25016425,29.2872201,0.466019469,6.62610407,0.128659053,0.0293816594,0.463677993,0.00234147605,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,44,1.4,,0.5,0.759141,20.1718854,8.24150544,29.2872201,0.625312728,7.45814226,0.128663396,0.0293870557,0.621876267,0.00343646111,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,45,1.4,,0.5,0.786999,18.6002118,9.79317433,29.2872201,0.860257081,8.77485631,0.128668075,0.029392861,0.854916558,0.00534052342,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,46,1.4,,0.5,0.819259,16.1482335,12.2251621,29.2872201,1.19636796,10.8707212,0.128673304,0.0293997316,1.18777408,0.00859387725,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,47,1.4,,0.5,0.857673,12.4653092,15.8881066,29.2872201,1.6508049,14.0792138,0.128679334,0.0294085408,1.63697692,0.0138279759,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,48,1.4,,0.5,0.903223,7.35539815,20.9779742,29.2872201,2.21521244,18.6046552,0.12868635,0.0294202335,2.19377917,0.0214332645,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,49,1.4,,0.5,0.95493,1.01401614,27.2993995,29.2872201,2.84443922,24.2968304,0.128694281,0.0294355885,2.81332804,0.0311111844,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,50,1.4,,0.5,1.00961,-5.92204539,34.2154612,29.2872201,3.46808293,30.5892206,0.128702705,0.029455019,3.42633411,0.0417488156,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,51,1.4,,0.5,1.062896,-12.5791421,40.8521444,29.2872201,4.01651008,36.6774449,0.128710839,0.0294784911,3.96467359,0.0518364921,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,52,1.4,,0.5,1.110849,-18.1697253,46.4229902,29.2872201,4.44537629,41.8193902,0.128717899,0.0295058276,4.38521569,0.0601606043,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,53,1.4,,0.5,1.151396,-22.2791753,50.5129876,29.2872201,4.74354312,45.6111849,0.128723257,0.0295363475,4.67738961,0.0661535127,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,54,1.4,,0.5,1.184716,-24.9431394,53.1560615,29.2872201,4.92791956,48.0698463,0.12872677,0.0295688612,4.85801455,0.0699050125,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,55,1.4,,0.5,1.212508,-26.5016059,54.6954459,29.2872201,5.03381403,49.5033005,0.128728893,0.0296024858,4.96169684,0.0721171967,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,56,1.4,,0.5,1.236859,-27.3717144,55.5455601,29.2872201,5.0910968,50.296096,0.128730064,0.0296372466,5.01778746,0.0733093413,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,57,1.4,,0.5,1.25931,-27.8620441,56.0149754,29.2872201,5.12178567,50.7347872,0.128730692,0.0296719246,5.04785762,0.0739280507,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,58,1.4,,0.5,1.280781,-28.1562086,56.2890332,29.2872201,5.13994379,50.9906522,0.128731071,0.0297061937,5.06563866,0.0743051294,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,59,1.4,,0.5,1.301767,-28.3534202,56.4662108,29.2872201,5.15167672,51.1560627,0.128731317,0.0297399939,5.07712686,0.0745498666,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,60,1.4,,0.5,1.322512,-28.5023556,56.5951492,29.2872201,5.16022022,51.2764243,0.128731496,0.0297731729,5.08549135,0.0747288703,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,30,61,1.4,,0.5,1.343134,-28.6267053,56.6995181,29.2872201,5.16713849,51.3738421,0.128731643,0.0298058448,5.09226419,0.0748742973,0.0,0.963042,27.12467174,59.529,15.5503,0.734084,21.1832326
thickness+bandgap.iv,31,1,1.2,,0.658,-0.175857,35.1714692,2.07519231,37.2783777,0.113657381,1.83055525,0.128491957,0.00248772579,0.1126213,0.00103608109,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,2,1.2,,0.658,-0.155585,35.1169923,2.10966075,37.2783777,0.117006086,1.86166941,0.128497456,0.00248779566,0.115896723,0.00110936256,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,3,1.2,,0.658,-0.135306,35.061247,2.14540581,37.2783777,0.120553744,1.89386128,0.128502928,0.00248786116,0.119365617,0.0011881266,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,4,1.2,,0.658,-0.115021,35.0041535,2.18249903,37.2783777,0.124315732,1.92718701,0.128508373,0.00248792252,0.123042929,0.00127280331,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,5,1.2,,0.658,-0.094728,34.9456348,2.22101748,37.2783777,0.128309133,1.96170658,0.128513791,0.00248797999,0.12694526,0.0013638726,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,6,1.2,,0.658,-0.074428,34.8856074,2.26104468,37.2783777,0.132552722,1.99748475,0.128519179,0.00248803379,0.131090862,0.00146185976,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,7,1.2,,0.658,-0.05412,34.8239804,2.30267143,37.2783777,0.137067185,2.03459162,0.128524536,0.00248808414,0.135499844,0.00156734079,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,8,1.2,,0.658,-0.033803,34.760655,2.34599661,37.2783777,0.141875365,2.07310325,0.12852986,0.00248813127,0.140194416,0.00168094852,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,9,1.2,,0.658,-0.013478,34.6955231,2.39112824,37.2783777,0.147002549,2.11310237,0.128535149,0.00248817537,0.145199169,0.00180337955,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,10,1.2,,0.658,0.006858,34.6284664,2.4381846,37.2783777,0.152476807,2.15467917,0.128540402,0.00248821666,0.150541405,0.0019354023,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,11,1.2,,0.658,0.027203,34.5593552,2.48729555,37.2783777,0.15832939,2.19793229,0.128545617,0.00248825534,0.156251524,0.00207786631,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,12,1.2,,0.658,0.04756,34.4880461,2.53860412,37.2783777,0.164595201,2.24296983,0.128550792,0.00248829158,0.162363488,0.00223171291,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,13,1.2,,0.658,0.067928,34.4143816,2.59226829,37.2783777,0.171313367,2.28991067,0.128555927,0.00248832557,0.168915379,0.00239798787,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
thickness+bandgap.iv,31,14,1.2,,0.658,0.088309,34.3381864,2.64846323,37.2783777,0.178527932,2.33888593,0.128561019,0.0024883575,0.175950076,0.00257785605,0.0,0.800489,34.65129163,57.4024,15.9223,0.557096,28.58080377
